Trial ID,Milestone,Release Tag,Paradigm,Instance Family,Machine Type,vCPU Count,Silicon Architecture,Concurrency Parameter,Concurrency Value,Benchmark Command,Min Time (s),Max Time (s),Avg Time (s),Concurrent Blocks in Flight (L),Required Bare-Metal VM/Cluster Units
188,Monolithic v0.0.1,v0.0.1-single-vm-proof-gen,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=8,8,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=8,190.036,190.036,190.036,1901,238
189,Monolithic v0.0.1,v0.0.1-single-vm-proof-gen,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=9,9,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=9,190.036,190.036,190.036,1901,212
190,Monolithic v0.0.1,v0.0.1-single-vm-proof-gen,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=10,10,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=10,190.036,190.036,190.036,1901,191
191,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=1,1,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=1,520.12,520.12,520.12,5202,5202
192,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=2,2,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=2,520.12,520.12,520.12,5202,2601
193,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=3,3,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=3,520.12,520.12,520.12,5202,1734
194,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=4,4,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=4,520.12,520.12,520.12,5202,1301
195,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=5,5,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=5,520.12,520.12,520.12,5202,1041
196,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=6,6,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=6,520.12,520.12,520.12,5202,867
197,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=7,7,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=7,520.12,520.12,520.12,5202,744
198,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=8,8,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=8,520.12,520.12,520.12,5202,651
199,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=9,9,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=9,520.12,520.12,520.12,5202,578
200,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,JOBS=10,10,cloud-bench-run TARGET=prover-c4a-highcpu-16 SHAPE=c4a-highcpu-16 JOBS=10,520.12,520.12,520.12,5202,521
201,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=1,1,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=1,280.115,280.115,280.115,2802,2802
202,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=2,2,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=2,280.115,280.115,280.115,2802,1401
203,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=3,3,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=3,280.115,280.115,280.115,2802,934
204,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=4,4,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=4,280.115,280.115,280.115,2802,701
205,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=5,5,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=5,280.115,280.115,280.115,2802,561
206,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=6,6,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=6,280.115,280.115,280.115,2802,467
207,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=7,7,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=7,280.115,280.115,280.115,2802,401
208,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=8,8,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=8,280.115,280.115,280.115,2802,351
209,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=9,9,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=9,280.115,280.115,280.115,2802,312
210,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,JOBS=10,10,cloud-bench-run TARGET=prover-c4a-highcpu-32 SHAPE=c4a-highcpu-32 JOBS=10,280.115,280.115,280.115,2802,281
211,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=1,1,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=1,210.05,210.05,210.05,2101,2101
212,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=2,2,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=2,210.05,210.05,210.05,2101,1051
213,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=3,3,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=3,210.05,210.05,210.05,2101,701
214,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=4,4,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=4,210.05,210.05,210.05,2101,526
215,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=5,5,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=5,210.05,210.05,210.05,2101,421
216,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=6,6,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=6,210.05,210.05,210.05,2101,351
217,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=7,7,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=7,210.05,210.05,210.05,2101,301
218,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=8,8,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=8,210.05,210.05,210.05,2101,263
219,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=9,9,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=9,210.05,210.05,210.05,2101,234
220,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,JOBS=10,10,cloud-bench-run TARGET=prover-c4a-highcpu-48 SHAPE=c4a-highcpu-48 JOBS=10,210.05,210.05,210.05,2101,211
221,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=1,1,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=1,171.262,171.262,171.262,1713,1713
222,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=2,2,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=2,171.262,171.262,171.262,1713,857
223,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=3,3,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=3,171.262,171.262,171.262,1713,571
224,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=4,4,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=4,171.262,171.262,171.262,1713,429
225,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=5,5,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=5,171.262,171.262,171.262,1713,343
226,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=6,6,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=6,171.262,171.262,171.262,1713,286
227,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=7,7,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=7,171.262,171.262,171.262,1713,245
228,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=8,8,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=8,171.262,171.262,171.262,1713,215
229,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=9,9,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=9,171.262,171.262,171.262,1713,191
230,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-64,64,ARM64 Neoverse V2,JOBS=10,10,cloud-bench-run TARGET=prover-c4a-highcpu-64 SHAPE=c4a-highcpu-64 JOBS=10,171.262,171.262,171.262,1713,172
231,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=1,1,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=1,160.05,160.05,160.05,1601,1601
232,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=2,2,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=2,160.05,160.05,160.05,1601,801
233,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=3,3,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=3,160.05,160.05,160.05,1601,534
234,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=4,4,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=4,160.05,160.05,160.05,1601,401
235,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=5,5,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=5,160.05,160.05,160.05,1601,321
236,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=6,6,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=6,160.05,160.05,160.05,1601,267
237,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=7,7,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=7,160.05,160.05,160.05,1601,229
238,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=8,8,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=8,160.05,160.05,160.05,1601,201
239,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=9,9,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=9,160.05,160.05,160.05,1601,178
240,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4a-highcpu,c4a-highcpu-72,72,ARM64 Neoverse V2,JOBS=10,10,cloud-bench-run TARGET=prover-c4a-highcpu-72 SHAPE=c4a-highcpu-72 JOBS=10,160.05,160.05,160.05,1601,161
241,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=1,1,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=1,250.1,250.1,250.1,2501,2501
242,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=2,2,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=2,250.1,250.1,250.1,2501,1251
243,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=3,3,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=3,250.1,250.1,250.1,2501,834
244,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=4,4,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=4,250.1,250.1,250.1,2501,626
245,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=5,5,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=5,250.1,250.1,250.1,2501,501
246,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=6,6,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=6,250.1,250.1,250.1,2501,417
247,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=7,7,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=7,250.1,250.1,250.1,2501,358
248,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=8,8,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=8,250.1,250.1,250.1,2501,313
249,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=9,9,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=9,250.1,250.1,250.1,2501,278
250,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-16,16,AMD Turin Zen 5,JOBS=10,10,cloud-bench-run TARGET=prover-c4d-highcpu-16 SHAPE=c4d-highcpu-16 JOBS=10,250.1,250.1,250.1,2501,251
251,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=1,1,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=1,135.05,135.05,135.05,1351,1351
252,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=2,2,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=2,135.05,135.05,135.05,1351,676
253,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=3,3,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=3,135.05,135.05,135.05,1351,451
254,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=4,4,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=4,135.05,135.05,135.05,1351,338
255,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=5,5,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=5,135.05,135.05,135.05,1351,271
256,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=6,6,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=6,135.05,135.05,135.05,1351,226
257,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=7,7,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=7,135.05,135.05,135.05,1351,193
258,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=8,8,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=8,135.05,135.05,135.05,1351,169
259,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=9,9,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=9,135.05,135.05,135.05,1351,151
260,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-32,32,AMD Turin Zen 5,JOBS=10,10,cloud-bench-run TARGET=prover-c4d-highcpu-32 SHAPE=c4d-highcpu-32 JOBS=10,135.05,135.05,135.05,1351,136
261,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=1,1,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=1,102.0,102.0,102.0,1020,1020
262,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=2,2,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=2,102.0,102.0,102.0,1020,510
263,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=3,3,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=3,102.0,102.0,102.0,1020,340
264,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=4,4,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=4,102.0,102.0,102.0,1020,255
265,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=5,5,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=5,102.0,102.0,102.0,1020,204
266,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=6,6,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=6,102.0,102.0,102.0,1020,170
267,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=7,7,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=7,102.0,102.0,102.0,1020,146
268,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=8,8,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=8,102.0,102.0,102.0,1020,128
269,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=9,9,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=9,102.0,102.0,102.0,1020,114
270,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-48,48,AMD Turin Zen 5,JOBS=10,10,cloud-bench-run TARGET=prover-c4d-highcpu-48 SHAPE=c4d-highcpu-48 JOBS=10,102.0,102.0,102.0,1020,102
271,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=1,1,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=1,81.37,81.37,81.37,814,814
272,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=2,2,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=2,81.37,81.37,81.37,814,407
273,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=3,3,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=3,81.37,81.37,81.37,814,272
274,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=4,4,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=4,81.37,81.37,81.37,814,204
275,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=5,5,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=5,81.37,81.37,81.37,814,163
276,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=6,6,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=6,81.37,81.37,81.37,814,136
277,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=7,7,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=7,81.37,81.37,81.37,814,117
278,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=8,8,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=8,81.37,81.37,81.37,814,102
279,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=9,9,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=9,81.37,81.37,81.37,814,91
280,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-64,64,AMD Turin Zen 5,JOBS=10,10,cloud-bench-run TARGET=prover-c4d-highcpu-64 SHAPE=c4d-highcpu-64 JOBS=10,81.37,81.37,81.37,814,82
281,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=1,1,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=1,58.9,58.9,58.9,589,589
282,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=2,2,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=2,58.9,58.9,58.9,589,295
283,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=3,3,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=3,58.9,58.9,58.9,589,197
284,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=4,4,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=4,58.9,58.9,58.9,589,148
